Ensembl,CON-25-1,CON-25-2,CON-25-3,CDDP-25-1,CDDP-25-2,CDDP-25-3,CDDP-50-1,CDDP-50-2,CDDP-50-3,symbol
ENSG00000237276,8.481226311,1.681297172,7.256278522,10.53449586,12.5939925,11.62657268,12.02355518,20.76181448,4.815892022,ANO7L1
ENSG00000132881,57.2482776,46.23567224,39.50640529,80.44524114,69.26695875,71.87335839,36.07066554,51.10600487,44.94832554,CPLANE2
ENSG00000037637,246.6623319,232.8596584,216.8821025,164.721208,190.7090293,128.9492606,102.200219,97.42082179,69.02778565,FBXO42
ENSG00000055070,2470.863932,2331.959178,2267.990165,2454.537536,2408.15128,2872.820413,2721.832304,3021.642538,2870.271645,SZRD1
ENSG00000157191,489.0840506,516.9988805,495.0394458,417.5491087,392.2129093,374.1642481,332.1507119,346.5625955,357.981307,NECAP2
ENSG00000226029,3.533844296,2.521945758,1.612506338,8.619132979,7.196567142,17.9683396,4.508833193,17.56768917,14.44767607,LINC01772
ENSG00000080947,43.11290041,37.82918638,34.66888627,43.09566489,48.57682821,82.44296992,55.60894271,76.65900731,65.81719097,CROCCP3
ENSG00000261135,7.774457451,10.08778303,3.225012676,15.32290307,13.49356339,24.31010652,28.55594356,54.30013018,25.68475745,AL137802.2
ENSG00000233421,7.774457451,1.681297172,3.225012676,0.957681442,6.29699625,3.170883459,4.508833193,9.582375913,3.210594682,LINC01783
ENSG00000219481,606.4076812,613.6734679,647.4212948,967.2582565,941.8507248,778.9803697,622.2189806,616.4661838,589.1441241,NBPF1
ENSG00000215908,114.4965552,123.5753422,110.4566842,199.19774,218.595727,160.6580952,174.3415501,196.4387062,157.3191394,CROCCP2
ENSG00000186301,70.67688592,87.42745296,94.33162079,187.7055626,205.1021636,255.784599,234.459326,265.1124003,245.6104931,MST1P2
ENSG00000236698,22.61660349,16.81297172,20.9625824,26.81508038,19.79055964,30.65187343,27.05299916,22.35887713,12.84237873,EIF1AXP1
ENSG00000058453,168.2109885,185.7833375,187.0507352,128.3293132,148.4291973,145.8606391,166.8268281,190.0504556,171.7668155,CROCC
ENSG00000186715,52.30089558,53.80150951,44.3439243,132.160039,108.848078,163.8289787,127.7502738,186.8563303,174.9774101,MST1L
ENSG00000228549,9.18799517,6.725188689,14.51255704,19.15362884,25.187985,20.0822619,7.514721988,7.985313261,8.026486704,BX284668.2
ENSG00000238142,2.827075437,9.247134447,2.418759507,3.830725768,8.995708928,2.113922306,13.52649958,14.37356387,14.44767607,BX284668.5
ENSG00000159363,855.1903196,867.5493409,828.8282578,559.2859622,631.4987668,465.0629073,775.5193092,707.4987549,577.9070427,ATP13A2
ENSG00000117118,612.7686009,616.1954136,650.6463075,566.9474137,605.4112109,738.8158458,928.8196377,1007.746534,829.9387252,SDHB
ENSG00000117115,45.93997585,47.07632082,34.66888627,5.746088653,2.698712678,5.284805764,12.02355518,11.17943857,4.815892022,PADI2
ENSG00000142623,73.50396136,59.68604961,79.81906374,25.85739894,30.58541036,17.9683396,13.52649958,15.97062652,6.421189363,PADI1
ENSG00000142619,214.1509643,228.6564154,191.0820011,39.26493913,20.69013053,31.70883459,40.57949874,25.55300244,24.07946011,PADI3
ENSG00000179051,2308.307094,2395.84847,2184.139835,1365.653736,1375.443895,1157.372462,668.810257,603.6896825,680.6460725,RCC2
ENSG00000074964,779.5660517,778.4405907,983.6288663,190.578607,241.0849993,159.6011341,75.14721988,75.06194466,59.39600161,ARHGEF10L
ENSG00000117148,30.39106095,30.2633491,28.21886092,4.78840721,1.799141786,5.284805764,10.52061078,14.37356387,20.86886543,ACTL8
ENSG00000179023,625.4904404,537.1744465,645.0025353,3175.671662,3189.878386,3499.598377,2846.576689,2580.853246,2700.110127,KLHDC7A
ENSG00000159423,262.2112468,232.0190098,282.9948624,181.959474,178.1150368,195.5378133,222.4357709,166.0945158,152.5032474,ALDH4A1
ENSG00000169991,342.0761279,372.4073237,312.0199764,339.9769119,279.7665477,155.3732895,108.2119966,156.5121399,125.2131926,IFFO2
ENSG00000272084,7.067688592,10.08778303,8.062531691,8.619132979,8.995708928,9.512650376,1.502944398,15.97062652,9.631784045,AL137127.1
ENSG00000127481,1442.515242,1822.526135,1629.437655,2047.522923,2138.280012,2155.143791,2911.203298,3491.178958,3086.986786,UBR4
ENSG00000127463,790.8743535,781.8031851,811.8969413,508.5288457,504.6592709,399.5313158,620.7160362,776.172449,601.9865028,EMC1
ENSG00000053372,1074.288666,1015.503492,946.5412205,792.0025526,859.9897735,813.8600877,952.8667481,875.1903334,919.8353763,MRTO4
ENSG00000211454,7.774457451,2.521945758,1.612506338,14.36522163,8.995708928,34.87971804,36.07066554,36.732441,20.86886543,AKR7L
ENSG00000162482,4.947382014,4.203242931,8.062531691,18.1959474,17.09184696,27.48098997,30.05888795,33.5383157,51.3695149,AKR7A3
ENSG00000270728,12.72183947,10.92843162,14.51255704,12.44985875,28.78626857,21.13922306,16.53238837,22.35887713,19.26356809,AL035413.1
ENSG00000053371,698.9944018,613.6734679,652.2588138,608.1277157,576.6249423,847.6828446,1101.658243,832.0696418,815.4910491,AKR7A2
ENSG00000040487,217.6848086,297.5895995,224.138381,351.4690892,443.4884502,312.8605012,294.5771019,298.650716,255.2422772,SLC66A1
ENSG00000077549,2359.194452,2362.222527,2346.196722,319.8656017,365.2257825,280.0947055,520.0187616,629.242685,452.6938501,CAPZB
ENSG00000173436,77.03780565,91.63069589,77.40030423,113.9640916,134.9356339,143.7467168,147.288551,140.5415134,165.3456261,MICOS10
ENSG00000158747,144.1808473,156.360637,166.0881528,110.1333658,156.5253353,144.8036779,237.4652148,295.4565907,232.7681144,NBL1
ENSG00000162542,149.1282293,187.4646347,141.9005578,10.53449586,10.79485071,23.25314536,19.53827717,25.55300244,40.13243352,TMCO4
ENSG00000169914,86.22580082,96.6745874,95.94412712,621.5352559,621.6034869,713.4487782,611.6983698,725.0664441,613.2235842,OTUD3
ENSG00000162545,1093.371425,975.9930085,1142.460741,477.8830396,511.855838,402.7021992,317.1212679,285.8742148,298.5853054,CAMK2N1
ENSG00000090432,433.9560796,418.6429959,378.9389895,542.0476962,618.0052034,684.910827,644.7631466,610.0779332,574.696448,MUL1
ENSG00000158828,155.489149,142.0696111,191.8882542,137.9061277,134.036063,179.683396,240.4711036,134.1532628,147.6873554,PINK1
ENSG00000117242,30.39106095,27.74140334,14.51255704,45.96870922,69.26695875,75.04424185,75.14721988,73.464882,59.39600161,PINK1-AS
ENSG00000244038,2988.218737,2954.039132,3203.243841,3811.572139,3878.94969,4597.781015,5318.920223,4291.307347,4987.658838,DDOST
ENSG00000117245,13.42860833,14.29102596,10.4812912,10.53449586,17.09184696,12.68353383,18.03533277,19.16475183,11.23708139,KIF17
ENSG00000189410,122.9777815,144.5915568,142.7068109,246.1241306,271.6704096,238.8732205,208.9092713,229.9770219,213.5045463,SH2D5
ENSG00000127483,2487.826384,2383.238742,2404.24695,1505.475227,1533.768372,1603.410069,1061.078745,1015.731847,1430.319931,HP1BP3
ENSG00000075151,990.1831718,973.4710627,935.2536762,112.0487287,141.2326302,133.1771053,246.4828812,348.1596582,343.5336309,EIF4G3
ENSG00000117298,2287.104028,2401.733011,2133.345885,551.6245106,631.4987668,450.2654511,480.9422072,755.4106345,555.4328799,ECE1
ENSG00000231105,0.706768859,1.681297172,1.612506338,9.576814421,13.49356339,7.39872807,4.508833193,11.17943857,6.421189363,ECE1-AS1
ENSG00000142794,55.83473988,68.09253548,38.70015212,44.05334634,48.57682821,52.84805764,36.07066554,22.35887713,56.18540693,NBPF3
ENSG00000076864,1390.921115,1396.317302,1855.188542,589.9317683,734.0498485,523.1957707,616.207203,499.8806102,728.8049927,RAP1GAP
ENSG00000090686,600.0467615,580.0475244,611.9461554,321.7809645,333.7408012,245.2149875,201.3945493,188.453393,203.8727623,USP48
ENSG00000142798,2243.991128,2869.133624,2468.747204,875.3208381,985.0301276,803.2904762,2113.139823,1699.274662,2202.467952,HSPG2
ENSG00000218510,173.8651394,174.0142573,171.731925,121.6255431,121.4420705,75.04424185,78.15310868,57.49425548,110.7655165,LINC00339
ENSG00000070831,2590.307869,2511.017327,2455.847153,2006.342621,1776.652513,1504.055721,826.6194187,809.7107647,857.22878,CDC42
ENSG00000162552,3.533844296,3.362594344,4.837519015,90.02205556,69.26695875,47.56325188,16.53238837,57.49425548,44.94832554,WNT4
ENSG00000184677,374.5874954,428.7307789,378.1327363,331.357779,350.8326482,289.6073559,163.8209393,239.5593978,215.1098437,ZBTB40
ENSG00000133216,474.2419045,461.5160738,554.7021803,21.06899173,12.5939925,16.91137845,48.09422072,92.62963383,65.81719097,EPHB2
ENSG00000004487,1226.243971,1173.545426,1159.392057,790.0871897,737.6481321,591.8982456,422.3273757,407.2509763,417.3773086,KDM1A
ENSG00000169641,1101.852652,1100.408999,1218.248539,788.1718268,698.9665837,530.5944987,231.4534372,258.7241497,260.0581692,LUZP1
ENSG00000179546,180.932828,179.0581488,195.1132669,80.44524114,81.86095125,48.62021303,40.57949874,12.77650122,46.55362288,HTR1D
ENSG00000261326,28.27075437,24.378809,25.80010141,30.64580615,27.88669768,16.91137845,10.52061078,4.791187957,11.23708139,LINC01355
ENSG00000125944,2818.594211,2707.729096,2698.529357,960.5544864,966.1391389,836.0562719,673.3190901,645.2133115,793.0168863,HNRNPR
ENSG00000125945,118.7371683,109.2843162,125.7754944,441.4911448,426.3966032,578.1577506,498.97754,420.0274775,484.7997969,ZNF436
ENSG00000249087,24.73691007,28.58205193,28.21886092,130.2446761,117.843787,237.8162594,187.8680497,223.5887713,200.6621676,ZNF436-AS1
ENSG00000271420,7.067688592,3.362594344,1.612506338,9.576814421,8.995708928,5.284805764,7.514721988,4.791187957,11.23708139,AL109936.3
ENSG00000204219,740.6937645,693.5350836,702.2465103,647.3926548,672.8790278,562.3033333,384.7537658,381.6979739,418.9826059,TCEA3
ENSG00000088280,163.2636065,176.5362031,144.3193173,134.0754019,146.6300555,113.0948434,157.8091618,289.0683401,139.6608686,ASAP3
ENSG00000007968,315.2189112,292.545708,241.8759507,79.48755969,74.6643841,123.6644549,42.08244313,31.94125304,32.10594682,E2F2
ENSG00000235052,2.120306578,2.521945758,0.806253169,5.746088653,10.79485071,5.284805764,22.54416596,3.194125304,12.84237873,AL021154.1
ENSG00000117318,351.9708919,364.8414864,378.1327363,631.1120703,736.7485612,583.4425564,976.9138585,514.254174,776.9639129,ID3
ENSG00000142676,8081.195136,8247.603278,7911.762348,7321.474625,6774.668394,10051.70056,12812.60099,12768.5159,15247.11414,RPL11
ENSG00000011007,465.0539094,480.0103427,463.5955722,1424.072304,1272.892813,1385.676071,1569.073951,1307.994312,1361.292145,ELOA
ENSG00000057757,343.4896656,375.769918,318.4700018,845.6327134,893.2738966,991.4295614,1061.078745,1070.031977,993.6790539,PITHD1
ENSG00000011009,807.8368061,755.7430789,803.0281564,1859.817361,1741.569248,1952.207249,1887.698163,2117.705077,1886.224375,LYPLA2
ENSG00000117308,885.5813806,833.9233974,964.2787903,2038.90379,1991.649957,2120.264073,1862.148109,2224.708275,1865.35551,GALE
ENSG00000117305,307.4444538,291.7050594,333.788812,605.2546714,634.1974794,790.6069423,796.5605308,749.0223839,762.5162369,HMGCL
ENSG00000179163,350.5573542,306.8367339,357.1701539,867.6593865,720.5562851,782.1512531,592.1600927,541.4042391,630.8818549,FUCA1
ENSG00000189266,932.2281253,847.3737748,1005.397702,1694.138471,1549.960648,1928.954104,1799.024444,1605.047966,1751.379399,PNRC2
ENSG00000188529,1735.117549,1810.757055,1750.37563,1461.421881,1550.860219,1519.910138,1620.174061,1493.25358,1656.666856,SRSF10
ENSG00000142677,34.6316741,48.757618,24.99384824,42.13798345,34.18369393,24.31010652,12.02355518,3.194125304,3.210594682,IL22RA1
ENSG00000185436,132.8725455,114.3282077,127.3880007,102.4719143,124.1407832,95.12650376,82.66194187,55.89719283,73.84367768,IFNLR1
ENSG00000158055,30.39106095,38.66983496,32.25012676,337.1038676,320.2472378,369.9364035,169.8327169,191.6475183,154.1085447,GRHL3
ENSG00000001460,138.5266964,121.894045,135.4505324,71.82610816,65.66867518,64.47463032,34.56772115,60.68838079,27.29005479,STPG1
ENSG00000001461,406.392094,341.303326,348.3013691,329.4424161,278.8669768,215.6200752,145.7856066,137.3473881,144.4767607,NIPAL3
ENSG00000117602,315.9256801,291.7050594,326.5325335,189.6209255,161.0231898,138.461911,72.14133109,68.67369405,59.39600161,RCAN3
ENSG00000184454,102.4814846,81.54291285,98.36288663,8.619132979,17.09184696,5.284805764,4.508833193,3.194125304,16.05297341,NCMAP
ENSG00000133226,1417.778332,1483.744755,1448.836945,1579.216698,1533.768372,1514.625332,1288.023349,1078.01729,1205.578303,SRRM1
ENSG00000169504,2937.331379,3013.725181,2729.166977,591.8471312,591.9176475,546.448916,553.0835383,670.7663139,574.696448,CLIC4
ENSG00000117614,453.0388388,460.6754252,470.8518508,855.2095278,763.735688,1062.245959,1250.449739,891.16096,1112.471057,SYF2
ENSG00000117616,265.7450911,237.9035499,315.2449891,2250.551389,2352.377885,3935.066372,5472.220552,4957.282473,5316.744793,RSRP1
ENSG00000261349,4.947382014,3.362594344,8.062531691,17.23826596,8.995708928,5.284805764,6.011777591,27.15006509,3.210594682,AL031432.2
ENSG00000187010,2.827075437,5.884540103,6.450025353,8.619132979,4.497854464,14.79745614,12.02355518,15.97062652,6.421189363,RHD
ENSG00000183726,891.2355315,853.2583149,880.4284607,1030.465232,893.2738966,947.037193,868.7018618,686.7369405,873.2817534,TMEM50A
ENSG00000204178,334.3016704,279.0953306,357.1701539,336.1461862,335.539943,274.8098997,109.714941,156.5121399,134.8449766,MACO1
ENSG00000157978,233.2337235,221.0905782,224.138381,242.2934048,258.1768462,162.7720175,99.19433024,71.86781935,73.84367768,LDLRAP1
ENSG00000162430,1432.620478,1426.580651,1371.436641,899.2628741,828.5047923,985.0877945,1043.043412,854.428519,1024.179703,SELENON
ENSG00000117640,274.2263174,242.1067928,216.8821025,442.4488262,383.2172003,367.8224812,344.1742671,373.7126606,295.3747107,MTFR1L
ENSG00000127423,94.00025828,67.25188689,54.8252155,27.77276182,27.88669768,32.76579574,30.05888795,12.77650122,19.26356809,AUNIP
ENSG00000182749,40.99259383,45.39502365,41.92516479,217.3936874,214.9974434,197.6517356,111.2178854,97.42082179,97.92313779,PAQR7
ENSG00000117632,2853.225885,2982.621184,2836.398649,961.5121679,895.0730383,1678.454311,2050.016158,1169.049861,1878.197889,STMN1
ENSG00000158006,215.5645021,239.584847,212.0445835,88.10669267,80.96138035,75.04424185,30.05888795,57.49425548,38.52713618,PAFAH2
ENSG00000175087,84.81226311,80.70226427,66.11275987,73.74147104,93.55537285,95.12650376,114.2237742,49.50894222,70.63308299,PDIK1L
ENSG00000142675,49.47382014,45.39502365,41.92516479,70.86842671,86.35880571,110.980921,102.200219,134.1532628,73.84367768,CNKSR1
ENSG00000130695,309.5647603,318.6058141,337.8200779,221.2244131,218.595727,220.9048809,151.7973842,153.3180146,160.5297341,CEP85
ENSG00000142669,1034.70961,1185.314506,1052.160386,1380.018958,1360.15119,1548.448089,1803.533277,2408.37048,1561.954313,SH3BGRL3
ENSG00000158062,242.4217187,257.2384674,188.6632416,137.9061277,170.0188987,169.1137845,272.032936,295.4565907,322.6647655,UBXN11
ENSG00000176092,7.774457451,8.406485861,2.418759507,19.15362884,17.99141786,10.56961153,9.017666386,15.97062652,6.421189363,CRYBG2
ENSG00000117682,207.7900446,209.3214979,213.6570898,294.0082027,293.2601111,311.8035401,270.5299916,303.4419039,314.6382788,DHDDS
ENSG00000198830,2955.0006,3135.619226,3220.175157,1133.894827,1161.346023,1271.524267,1295.538071,801.7254514,1032.20619,HMGN2
ENSG00000117676,347.0235099,348.8691632,280.5761028,720.1764444,793.4215275,636.290614,347.1801559,407.2509763,337.1124416,RPS6KA1
ENSG00000260063,7.774457451,11.76908021,7.256278522,8.619132979,21.58970143,9.512650376,22.54416596,17.56768917,14.44767607,AL512408.1
ENSG00000117713,1040.363761,1082.755379,1190.835931,614.8314858,571.2275169,508.3983145,288.5653243,252.3358991,280.9270346,ARID1A
ENSG00000060642,227.5795727,258.9197645,247.5197229,304.5426986,286.0635439,366.76552,300.5888795,333.7860943,296.980008,PIGV
ENSG00000204160,472.121598,511.1143404,495.0394458,569.820458,584.7210803,564.4172556,565.1070935,501.4776728,512.0898517,ZDHHC18
ENSG00000175793,420.5274712,458.1534794,331.3700525,5550.721638,5218.410749,7010.823327,7075.862224,6362.697607,4698.705316,SFN
ENSG00000142751,300.3767652,308.5180311,363.6201793,749.8645692,683.6738785,1052.733308,985.9315249,1125.92917,1009.732027,GPN2
ENSG00000198746,130.752239,125.2566393,118.5192159,320.8232831,344.5356519,398.4743546,480.9422072,475.9246704,467.1415262,GPATCH3
ENSG00000090273,1986.020494,2083.127196,2143.020923,1320.642709,1537.366656,1460.720313,1835.09511,2344.487973,2064.41238,NUDC
ENSG00000131910,52.30089558,42.03242931,117.7129627,127.3716318,111.5467907,126.8353383,49.59716512,28.74712774,41.73773086,NR0B2
ENSG00000253368,4114.808298,3882.115171,4302.973164,1899.0823,1894.4963,1586.49869,1938.798273,1986.745939,1780.274751,TRNP1
ENSG00000158246,13.42860833,15.13167455,4.031265846,11.49217731,21.58970143,19.02530075,31.56183235,47.91187957,27.29005479,TENT5B
ENSG00000090020,272.8127797,212.6840923,280.5761028,556.4129179,536.1442521,613.0374687,511.0010952,634.0338729,513.695149,SLC9A1
ENSG00000225159,4.947382014,5.043891517,4.031265846,2.873044326,2.698712678,2.113922306,3.005888795,3.194125304,3.210594682,NPM1P39
ENSG00000142784,455.1591453,485.8948828,521.6458004,91.93741844,127.7390668,103.582193,102.200219,116.5855736,120.3973006,WDTC1
ENSG00000186501,453.7456076,460.6754252,470.0455976,1102.29134,1094.777777,1676.340388,2194.298821,1737.604166,1900.672051,TMEM222
ENSG00000241547,4.240613155,6.725188689,0.806253169,10.53449586,9.895279821,9.512650376,25.55005476,25.55300244,20.86886543,ACTG1P20
ENSG00000142765,47.35351357,72.29577841,45.15017747,326.5693718,248.2815664,301.2339286,207.4063269,269.9035882,210.2939516,SYTL1
ENSG00000142733,131.4590078,131.981828,103.2004056,147.4829421,137.6343466,130.0062218,138.2708846,143.7356387,128.4237873,MAP3K6
ENSG00000181773,10.60153289,7.565837275,4.837519015,54.5878422,64.76910428,110.980921,118.7326074,84.64432057,115.5814085,GPR3
ENSG00000158195,1949.975283,1813.279,1878.569884,1088.8838,1039.903952,862.4803007,688.3485341,803.3225141,714.3573166,WASF2
ENSG00000126705,477.7757488,406.0332671,549.8646613,208.7745544,285.163973,224.0757644,180.3533277,201.2298942,142.8714633,AHDC1
ENSG00000126709,55.83473988,68.09253548,68.53151937,517.1479787,590.1185057,584.4995175,768.0045872,536.6130512,624.4606656,IFI6
ENSG00000009780,58.66181531,55.48280668,73.36903839,79.48755969,62.9699625,97.24042606,27.05299916,67.07663139,48.15892022,FAM76A
ENSG00000117758,342.0761279,353.9130548,324.9200272,593.7624941,607.2103526,430.1831892,267.5241028,316.2184051,269.6899532,STX12
ENSG00000117751,459.3997585,559.8719584,556.3146867,737.4147104,744.8446992,799.0626316,850.6665291,685.1398778,741.6473714,PPP1R8
ENSG00000130775,26.15044779,17.65362031,12.90005071,22.02667317,18.89098875,7.39872807,6.011777591,19.16475183,12.84237873,THEMIS2
