"","gene_id","baseMean","logFC","lfcSE","P.Value","adj.P.Val","symbol","entrez"
"6390","ENSG00000178928",3.12734319200022,2.74081823089159,1.65301470590869,0.00446953749162529,0.00912167965194655,"TPRX1","284355"
"6391","ENSG00000224596",40.5635630825385,-1.18232481682931,0.469952944052107,0.00448424409293865,0.00914864871631228,"ZMIZ1-AS1","283050"
"6392","ENSG00000104879",4.09402628058468,2.66090782381302,1.52357720488912,0.00455431169355116,0.00928464823437198,"CKM","1158"
"6393","ENSG00000065911",4.16072147202701,2.66187293797103,1.53044854681904,0.00459606030069897,0.00936197749316864,"MTHFD2","10797"
"6394","ENSG00000184368",28.3401073103157,-1.29635408751688,0.531451334063233,0.004601499279429,0.00937227809554519,"MAP7D2","256714"
"6395","ENSG00000202441",11.8772296594388,1.77722850456146,0.817638260209217,0.00463033822529235,0.00942397358324998,"RNY4P10","100379592"
"6396","ENSG00000227908",24.943158321647,1.39283098320962,0.586396449594102,0.00468694443093161,0.00953285397275558,"FLJ31104","441072"
"6397","ENSG00000227788",4.3245677548726,2.65512727395112,1.54582704573608,0.0047830467258496,0.00971623215545081,"MTCO3P43","107075190"
"6398","ENSG00000163803",8.63809831017486,1.95249252877603,0.938768663138504,0.00480802320500931,0.00976535153604367,"PLB1","151056"
"6399","ENSG00000124302",4.3059960231554,2.6523467025311,1.54644347867239,0.00481842572849082,0.00978485906960543,"CHST8","64377"
"6400","ENSG00000215417",39.9444698909524,1.15902152183319,0.463095451285954,0.00482873831570857,0.00980498921014853,"MIR17HG","407975"
"6401","ENSG00000145536",31.3468694573527,-2.57729259149794,1.4497804733692,0.00483796448256434,0.00982128413043002,"ADAMTS16","170690"
"6402","ENSG00000149575",4.05380187985024,2.63609924557605,1.52753636655539,0.00485844968780535,0.00986042163779906,"SCN2B","6327"
"6403","ENSG00000136010",15.9806168834443,1.65460468883007,0.746708916967514,0.00486097441503,0.00986472939578362,"ALDH1L2","160428"
"6404","ENSG00000237638",43.5958803264241,-1.14360881617508,0.455893652478045,0.00487108190798532,0.00988442342658691,"LINC02245","400958"
"6405","ENSG00000230835",3.1706485300347,2.70282489378761,1.66305066596976,0.00489577160396592,0.00993041598829574,"RPS16P6","100271362"
"6406","ENSG00000134216",6.45993776689995,-2.49268781344764,1.36861492241203,0.00494504194229474,0.0100228942830066,"CHIA","27159"
"6407","ENSG00000154319",24.9976939778382,-1.27717834955235,0.526960750829584,0.00495459880541888,0.0100395856668939,"FAM167A","83648"
"6408","ENSG00000087589",3.00145843662509,2.69203411320133,1.65052537416276,0.00496616764908348,0.0100568730088723,"CASS4","57091"
"6409","ENSG00000274656",3.00145843662509,2.69203411320133,1.65052537416276,0.00496616764908348,0.0100568730088723,"RN7SL625P","106479450"
"6410","ENSG00000261404",4.46503165851112,2.64755691880139,1.55961144113601,0.00496609240313801,0.0100568730088723,"PSMD7-DT","101928035"
"6411","ENSG00000106823",4.819921943817,-2.60280253944542,1.49518315716029,0.0049717879550954,0.0100662905047569,"ECM2","1842"
"6412","ENSG00000054983",27.3681438910575,-1.27598359650771,0.527048447621885,0.00500047975078607,0.0101193702019414,"GALC","2581"
"6413","ENSG00000278637",7.58482080912919,2.34722614518721,1.24205413823853,0.00503047617445913,0.0101725195095193,"H4C1","8359"
"6414","ENSG00000207607",5.37248650788827,2.51336865845619,1.39788150008988,0.00504537074858789,0.0102001160856096,"MIR200A","406983"
"6415","ENSG00000278195",3.42489592207285,-2.6690256061562,1.61422846660183,0.00505580446624132,0.0102203672746642,"SSTR3","6753"
"6416","ENSG00000277301",13.7429946584147,-1.65151878299817,0.75008569424759,0.00506570214280828,0.0102386878003015,"LOC101929698","101929698"
"6417","ENSG00000099866",14.9576087576029,1.5000049923424,0.657025821226784,0.00508071540779031,0.010264802867123,"MADCAM1","8174"
"6418","ENSG00000261780",49.7002338539674,-2.4103832271471,1.3014042843367,0.00509663318235281,0.0102961141638718,"LINC02582","100505817"
"6419","ENSG00000253955",9.32369618789798,2.02758101073163,1.0040923552567,0.00516179130885732,0.0104174488136545,"LOC285593","285593"
"6420","ENSG00000189058",14.5356109911419,1.61492145304347,0.730304592074609,0.00519614134085325,0.0104833230786467,"APOD","347"
"6421","ENSG00000239335",7.92209467931939,1.98211567119398,0.973503728005878,0.00519928051223544,0.0104876614115633,"LLPH-DT","103625681"
"6422","ENSG00000268621",14.5731461531015,1.72369122820023,0.799903132192706,0.005203843847775,0.0104945467895393,"IGFL2-AS1","645553"
"6423","ENSG00000235204",6.84227242272086,2.27994939534098,1.19694184758168,0.00521896027727014,0.010520706724797,"LOC613206","613206"
"6424","ENSG00000123500",5.73079644528222,2.35103788094791,1.25861293631199,0.00525441111344295,0.0105852107909171,"COL10A1","1300"
"6425","ENSG00000175202",4.78522607089354,2.63653643109269,1.58488471389418,0.00526321204786244,0.010601199137548,"HIGD2B","123346"
"6426","ENSG00000236276",3.22299766894471,-2.64379916459206,1.59964935515315,0.00526695772741619,0.0106061307208815,"NDP-AS1","100873919"
"6427","ENSG00000010030",25.994833378452,1.35490414495478,0.575507685629614,0.00526905713353174,0.010609487260006,"ETV7","51513"
"6428","ENSG00000160224",3.1338910238807,2.66783177082935,1.66746413956804,0.00529934076712768,0.0106687130423821,"AIRE","326"
"6429","ENSG00000197565",6.0579098306373,-2.44850191788644,1.35158859866709,0.00530239942234347,0.0106739946349162,"COL4A6","1288"
"6430","ENSG00000253598",15.396643669334,1.59912257175885,0.723703345966272,0.00533555243604248,0.0107372082867422,"SLC10A5","347051"
"6431","ENSG00000007216",9.97041912565289,-1.86146198396533,0.896401670961633,0.00537647054508183,0.0108168889393177,"SLC13A2","9058"
"6432","ENSG00000263513",32.6597833871489,-1.19176269832361,0.487638216453685,0.00538650373531358,0.0108361857870765,"FAM72C","554282"
"6433","ENSG00000276662",2.87918030742338,2.65105688691485,1.64413163601343,0.00540649782893618,0.0108746245899883,"DDX20P1","100421369"
"6434","ENSG00000283703",10.1106231330004,-2.00850415016995,1.00073142742079,0.00543150460122177,0.0109213406586462,"VSIG10L2","338667"
"6435","ENSG00000281720",2.91484776055612,2.64818177509836,1.65018321033252,0.0054659571781951,0.0109852123655843,"DUX4L8","26583"
"6436","ENSG00000139874",22.1558536267418,-1.479174554048,0.652748507021184,0.00548335613460722,0.0110174716075622,"SSTR1","6751"
"6437","ENSG00000212993",3.25847477352786,-2.62752651036031,1.60590541650222,0.00549954280603917,0.0110472798037447,"POU5F1B","5462"
"6438","ENSG00000269845",4.50256855342667,2.60483758981726,1.56993250356623,0.0055520508456693,0.0111454535187208,"CCNYL6","641367"
"6439","ENSG00000254469",34.8685915461794,-1.06295417626841,0.424049795236944,0.00555431145527549,0.0111490790624063,"LOC100133315","100133315"
"6440","ENSG00000284640",2.86768209646004,2.63842678259637,1.64517399505957,0.0055629099183976,0.0111608582060154,"LOC105378644","105378644"
"6441","ENSG00000226944",17.1068016775688,1.4230336830561,0.620611767003057,0.00556855106798345,0.0111694350706927,"RNF207-AS1","102724450"
"6442","ENSG00000182742",18.2396837217532,-1.52714896492497,0.684324379022476,0.00558724138316854,0.0112023436119492,"HOXB4","3214"
"6443","ENSG00000107147",6.57245686912678,2.24022066055068,1.18408085324856,0.00560062757024759,0.0112282648696635,"KCNT1","57582"
"6444","ENSG00000224940",21.6064873198696,1.34558810995408,0.576257591651768,0.00562983709230169,0.0112840577235338,"PRRT4","401399"
"6445","ENSG00000272690",19.7214031456221,1.40697309818231,0.612193211605856,0.00563073546826556,0.0112849361685038,"LINC02018","107986100"
"6446","ENSG00000225269",24.4869621212516,1.30124211237038,0.55113298087604,0.00564189497822339,0.0113036071010362,"LINC00705","338588"
"6447","ENSG00000197301",26.6186369685049,1.29169736196516,0.545809322731607,0.005645431911635,0.0113097695415071,"HMGA2-AS1","100129940"
"6448","ENSG00000118473",19.0849271571786,-1.72928953947904,0.81575093790152,0.00565541411473535,0.0113288420444392,"SGIP1","84251"
"6449","ENSG00000144712",15.0994652981515,1.61730324354415,0.742755528722542,0.0056570505517108,0.0113311946820589,"CAND2","23066"
"6450","ENSG00000077063",47.7535566695056,-2.24008023244995,1.18851836894553,0.00569311059149006,0.0113996998512104,"CTTNBP2","83992"
"6451","ENSG00000213057",36.9701173415451,1.18246557901445,0.486861269720627,0.00569877269336012,0.0114082433765951,"C1orf220","400798"
"6452","ENSG00000169282",15.6099488455352,1.43411483303884,0.630048061355746,0.00572060403911609,0.0114510124269485,"KCNAB1","7881"
"6453","ENSG00000176601",3.07253964300239,2.63001929991271,1.66641096736757,0.005748541902559,0.0115028163032029,"MAP3K19","80122"
"6454","ENSG00000147606",7.85338932396318,-2.05690261562935,1.04801623490404,0.00574882872934567,0.0115028163032029,"SLC26A7","115111"
"6455","ENSG00000127329",35.5190165837859,-1.05655298698853,0.423087374558142,0.00575745568525014,0.0115191382324929,"PTPRB","5787"
"6456","ENSG00000115221",49.9450257614332,-2.57753666415595,1.55152983992148,0.00576769781127171,0.0115377476728702,"ITGB6","3694"
"6457","ENSG00000255181",2.8460294274428,2.62153397316327,1.64592168365423,0.00577578145782109,0.011550150168445,"CCDC166","100130274"
"6458","ENSG00000131409",16.8996808119061,-1.48426916141722,0.661689611686273,0.00577848659624394,0.0115536757761535,"LRRC4B","94030"
"6459","ENSG00000150893",5.8624566181147,-2.41026306239653,1.34941238337785,0.00582289488524029,0.0116386718971794,"FREM2","341640"
"6460","ENSG00000245864",5.81767441173087,-2.39473832987949,1.33464407565559,0.00583371235166103,0.0116574436083746,"MEF2C-AS2","109729137"
"6461","ENSG00000188176",5.78326830610587,2.35142681345732,1.295461019191,0.0058721071915788,0.0117303447701461,"SMTNL2","342527"
"6462","ENSG00000166507",3.89346010542154,2.55418379478296,1.52740105414126,0.0058797315192943,0.0117436624571442,"NDST2","8509"
"6463","ENSG00000198832",9.6380361294524,1.7530011328533,0.837618318656483,0.00588128519358835,0.011745809131434,"SELENOM","140606"
"6464","ENSG00000165379",3.22133131009347,-2.59773200569999,1.60787611696765,0.00588957312086076,0.0117604461398153,"LRFN5","145581"
"6465","ENSG00000138823",5.86387828284461,-2.41117563227848,1.35619901143278,0.00591054923867199,0.0118004103522107,"MTTP","4547"
"6466","ENSG00000092850",6.35031143955124,-2.24241765746064,1.20142658386165,0.0059167907132365,0.011811909964476,"TEKT2","27285"
"6467","ENSG00000188996",5.05285645965374,2.45209558433165,1.40803560609545,0.00602216200358134,0.012006630422845,"HUS1B","135458"
"6468","ENSG00000131379",7.05711895822199,2.25871954705851,1.22155496045692,0.00604269793136682,0.0120417006956966,"C3orf20","84077"
"6469","ENSG00000243819",15.39523935948,1.51278528253325,0.684843887206012,0.00605359954628143,0.0120604854253631,"RN7SL832P","106479524"
"6470","ENSG00000145020",7.33163251918646,2.13671380904237,1.12193240317463,0.00606601808618233,0.0120832636725245,"AMT","275"
"6471","ENSG00000111405",6.79796020366681,2.11532155621928,1.10717805578706,0.00611756594106525,0.0121750681464222,"ENDOU","8909"
"6472","ENSG00000207782",2.89067851838672,2.59439814483414,1.65405161871298,0.00616243982153845,0.0122574131459633,"MIR150","406942"
"6473","ENSG00000123689",22.0641855554244,-1.44024854565225,0.643259659664353,0.00624551205601454,0.0124105707038701,"G0S2","50486"
"6474","ENSG00000204625",6.92379940087669,2.23223732248212,1.20951395635361,0.00626434784868359,0.0124459829635207,"HCG9","10255"
"6475","ENSG00000184270",3.8718074364043,2.52551049799913,1.53163059081091,0.00632349281603423,0.0125537835604556,"H2AC21","317772"
"6476","ENSG00000254783",28.1899753952693,1.14681904231437,0.475736349515539,0.00633646714618673,0.0125770437561319,"LOC100289518","100289518"
"6477","ENSG00000237575",4.37064977871013,2.54573065055499,1.57317079951343,0.00637445913988655,0.0126493818223299,"PYY2","23615"
"6478","ENSG00000206013",3.4889735006343,2.5881340994965,1.70585409434214,0.00639218082729638,0.0126794192600969,"IFITM5","387733"
"6479","ENSG00000113209",5.2140528505169,2.42184041123581,1.40190988057401,0.00640790254792698,0.0127095767259425,"PCDHB5","26167"
"6480","ENSG00000230366",9.22407914029916,2.00904635319193,1.03625856713926,0.00641122304628883,0.0127151344429794,"DSCR9","257203"
"6481","ENSG00000198934",8.13753879067132,1.99453971045848,1.02610409288268,0.00643481907789232,0.012755954013644,"MAGEE1","57692"
"6482","ENSG00000180720",15.9456423865838,1.53227162653827,0.704756430894389,0.00643529775330672,0.012755954013644,"CHRM4","1132"
"6483","ENSG00000159648",2.95429277252901,2.5747364862692,1.66246444939279,0.00646320090657141,0.0128078636693445,"TEPP","374739"
"6484","ENSG00000242902",20.4724605263038,1.30273802329473,0.564714475794716,0.00649543578360656,0.012866544456834,"FLNC-AS1","110806300"
"6485","ENSG00000154655",5.71252227973239,-2.36787466285435,1.35102506474995,0.00652581924444824,0.0129235985957676,"L3MBTL4","91133"
"6486","ENSG00000252516",3.82555447990004,2.51109075857568,1.53106014064611,0.00653272069169684,0.0129362215731671,"RNA5SP82","100873316"
"6487","ENSG00000219470",4.99805291065591,2.42092121743002,1.41216370683505,0.0065665252736547,0.0129989641151678,"RPS2P29","646294"
"6488","ENSG00000259230",25.2090392895922,1.14630874762824,0.47831810218987,0.00658607235609218,0.0130345030805998,"LINC02323","105370681"
"6489","ENSG00000231940",7.3735941043115,2.12000094628871,1.13292065783479,0.00666660268766708,0.0131885597774166,"RPS7P3","440732"
"6490","ENSG00000164932",6.82347645923327,2.48409899595547,1.50336262909439,0.0066736594349005,0.0132014553560613,"CTHRC1","115908"
"6491","ENSG00000225766",5.3346715037581,2.25141459699859,1.24740565677574,0.00669876098843291,0.0132479044318089,"DHRS4L1","728635"
"6492","ENSG00000254838",3.05491016154848,-2.53641904437458,1.60162516675007,0.00670976742872242,0.0132664623719689,"GVINP1","387751"
"6493","ENSG00000258245",4.35874388355787,-2.46864918442269,1.48559258181958,0.00672410556521395,0.0132915971307223,"RPL10P13","390345"
"6494","ENSG00000243323",8.10284186764538,-1.88939794716113,0.960708622125363,0.0068465046058833,0.0135106781292541,"PTPRVP","148713"
"6495","ENSG00000236188",2.89319509153888,2.54636763737344,1.66327866598939,0.00687331478070496,0.0135570399377845,"PRKX-AS1","100873944"
"6496","ENSG00000227536",10.3910716450608,1.65298451580986,0.794530909758591,0.00690480768385239,0.0136136831239427,"SOCS5P4","100132415"
"6497","ENSG00000060709",9.48579923905747,-1.9756842366862,1.02842263229142,0.00693675429238152,0.0136711749722171,"RIMBP2","23504"
"6498","ENSG00000126353",15.4239517534311,1.49820579443281,0.692329762423601,0.00694213689225111,0.0136806838788561,"CCR7","1236"
"6499","ENSG00000224346",4.33967259200936,2.50808077430858,1.57488301509637,0.00695363084356481,0.0137000324283167,"BICD1P1","391472"
"6500","ENSG00000248098",3.74966262603286,2.48109010957285,1.52946385430322,0.00698617119047288,0.0137586173750384,"BCKDHA","593"
"6501","ENSG00000268895",28.338367652456,1.06713372587632,0.441455510837896,0.00704831724325771,0.013870984275486,"A1BG-AS1","503538"
"6502","ENSG00000178233",5.44159109593487,2.24617957936929,1.26039843321097,0.00706745856715372,0.0139075382121774,"TMEM151B","441151"
"6503","ENSG00000154143",2.75060804622937,2.53000173612701,1.65086241993582,0.00707083169587322,0.0139119436069856,"PANX3","116337"
"6504","ENSG00000136206",22.6466403625549,1.19031089824116,0.509059749295119,0.00716710547117109,0.0140911900514159,"SPDYE1","285955"
"6505","ENSG00000253309",20.8027431208218,-1.24861646236767,0.54364179048106,0.00727521693310343,0.0142865689125883,"SERPINE3","647174"
"6506","ENSG00000220920",4.6170640073423,2.34818649351854,1.37869635876104,0.00732590432532411,0.0143791977742657,"RPS12P12","100131761"
"6507","ENSG00000255521",19.1753884428592,1.4703803209553,0.681479078414507,0.00735230982580738,0.014428716842501,"LOC100507144","100507144"
"6508","ENSG00000149506",8.63879052958142,1.90956180141385,0.990654808389355,0.00735415655590972,0.0144311863226496,"ZP1","22917"
"6509","ENSG00000269420",14.872691354949,-1.45001751877009,0.669570222009108,0.00742851484104699,0.0145689415885463,"PLA2G4C-AS1","106144526"
"6510","ENSG00000156427",3.80177866921181,2.45793846332895,1.53869011855186,0.00746050154314924,0.0146269961110169,"FGF18","8817"
"6511","ENSG00000203812",2.67297900797159,2.50330172527182,1.64485809001904,0.00746390215602385,0.0146324936600429,"H2AC18","8337"
"6512","ENSG00000188316",26.6936309777198,-1.2726210607942,0.560128944235515,0.00746454994116493,0.0146325940222948,"ENO4","387712"
"6513","ENSG00000283646",4.84478465698107,2.34781835980315,1.38718779615046,0.0074713414372366,0.0146435665199858,"LINC02009","105377068"
